Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label,predicted_label
8YjFbMbfXaQ,Ugw76VKbveFdsm2Xd8V4AaABAg,2022-10-14T07:11:07Z,2022-10-14T07:11:07Z,1,"Looks predictable, derivative.  Just yet another stereotypical generic kungfu CGI movie. I'll be giving this a miss.",NON_HATE,0.9598516226,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugwl13ajUJHOz9-BJAJ4AaABAg,2022-10-12T16:45:23Z,2022-10-12T16:45:23Z,0,"In an age of an increasingly lecturing media, this film stands out as being both an excellent example of bate and switch, main char for his sis and also of style over substance. Nice to see all the clapping seals taking in the mediocrity with smiles and applause.",NON_HATE,0.9521366954,,NON_HATE
8YjFbMbfXaQ,Ugwxh_rkTT2G_nNa5IN4AaABAg,2022-10-11T05:45:05Z,2022-10-11T05:45:05Z,2,"Yes. I agree. Running from the past only makes it chase you. I have learned to OVERCOME the past, become better and never go back to what oppressed your power, dignity and your life as a person with greatness and worth within. STAY FREE. The best is ALWAYS in front of you.🙏🏾💕🥰",NON_HATE,0.9048185349,,NON_HATE
8YjFbMbfXaQ,Ugyr8a89jcDQAW6ctK54AaABAg,2022-10-11T03:06:31Z,2022-10-11T03:06:31Z,1,"Truth. We must watch our tone with any authoritative figure out of respect. But as we become adults... Our parents must remember to respect their children. For we are no longer are under parental rule. Our parents now only become guides we sovereignly honor but not always obey. Let that sink in.👍🏾💯 My children are much younger than me, and I respect and honor them. Respect is a mutual thing. Parents know many things but not all things. Let that sink in.",NON_HATE,0.9315509796,,NON_HATE
8YjFbMbfXaQ,UgzTzZdb-Mp0gUordRl4AaABAg,2022-10-03T19:33:20Z,2022-10-03T19:33:20Z,0,KEREN BANGET GILAAAAAAAAAA😍❤❤🖤❤🖤❤🖤❤🖤,NON_HATE,0.9474619031,,NON_HATE
8YjFbMbfXaQ,UgxbqJgLLSs3cUm74354AaABAg,2022-10-02T03:39:46Z,2022-10-02T03:39:46Z,2,This movie was sooooooo good!!!!,NON_HATE,0.9659076929,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxR0dA-whvvIb3ToCR4AaABAg,2022-09-27T21:44:46Z,2022-09-27T21:44:46Z,3,1:47 song please this is lit,NON_HATE,0.9717134833,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugxruly9_bUCt1XXeVx4AaABAg,2022-09-23T23:51:21Z,2022-09-23T23:51:21Z,1,"Its truly beautiful to see that Marvel released a movie with Asians at the center after all the talk of discrimination and anger from the corona virus originating in China.

🌟to Marvel!",NON_HATE,0.9529669881,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxMZlbX0t-PDFbFqCF4AaABAg,2022-09-22T08:35:58Z,2022-09-22T08:35:58Z,2,"I remember every fight scene from the Black widow need martial art Master to teach the actress.

This movie just unlock it potential.

The only thing I don't like is how they select the man actor and supporting actress with small eyes.
The parent have large beautiful eyes and their kid have small eyes. That's a subtle racism.

Now look at all the good looking Marvel heroes.",NON_HATE,0.9342468381,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyqdOhVM3GtgFZxhjd4AaABAg,2022-09-22T06:24:50Z,2022-09-22T06:24:50Z,1,1:05 wiche song🤔,NON_HATE,0.9729425907,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyL75hOUB0AGAcSXXl4AaABAg,2022-09-18T02:05:02Z,2022-09-18T02:05:02Z,2,Tony Leung as the Mandarin was great casting by Marvel. Enjoyed this movie very much.,NON_HATE,0.9741511941,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugz7a1Nobnc6fuhGP9B4AaABAg,2022-09-13T17:26:54Z,2022-09-13T17:26:54Z,1,The joy of watching the movie was doubled when 'Ten rings will return' flashed on the screen.,NON_HATE,0.9710786939,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgymcU1VPNhY_Am6qYh4AaABAg,2022-09-13T11:04:15Z,2022-09-13T11:04:15Z,0,"I saw this movie a few days ago and its sickkkk! Its simply amazing, i loved the story, the characters, the graphics, everything is just incredible, great job!❤️💯💯",NON_HATE,0.8988162279,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwNJnzclVsRzZ4UCyx4AaABAg,2022-09-05T09:01:38Z,2022-09-05T09:01:38Z,2,Song name plz anyone,NON_HATE,0.9750639796,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzGe8BlFqrci9QqLu14AaABAg,2022-09-04T19:51:43Z,2022-09-04T19:51:43Z,299,Without a doubt one of the best and most underrated MCU movies ever created.,NON_HATE,0.9751300812,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugykzq9a-RKkitvLG8l4AaABAg,2022-09-04T00:58:46Z,2022-09-04T00:58:46Z,3,Happy 1st Anniversary to Shang-Chi,NON_HATE,0.9713539481,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugw4AvA0ikPaBeEdiSh4AaABAg,2022-09-03T11:40:41Z,2022-09-03T11:40:41Z,2,I loved this movie 🥺😍🥰,NON_HATE,0.9682251811,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxAp3kxO8WajP14tkF4AaABAg,2022-09-03T11:37:26Z,2022-09-03T11:37:26Z,6,"Happy 1st anniversary, Shang-Chi!
Alongside No Way Home, this movie is my top 5 favorite movies in Phase 4.",NON_HATE,0.9661433101,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxITlvp4t4L0LB29aN4AaABAg,2022-09-03T05:24:32Z,2022-09-03T05:24:32Z,1,BMWs,NON_HATE,0.9780728221,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwkqNn2EhOL_Sdswm54AaABAg,2022-08-29T18:11:30Z,2022-08-29T18:11:30Z,2,Iron man,NON_HATE,0.9746090174,NON_HATE,HATE
8YjFbMbfXaQ,Ugxztvb-kmQfZ0MWEgp4AaABAg,2022-08-28T20:25:05Z,2022-08-28T20:25:05Z,2,Trailer is so appetizing!😋,NON_HATE,0.9732424021,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyEV3t3f4zC0pTayxd4AaABAg,2022-08-25T05:35:42Z,2022-08-25T05:35:42Z,2,"Beyond awesome movie
Only got cheesy a couple times",NON_HATE,0.9721944332,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugx88e4zF-89nvaZsuB4AaABAg,2022-08-23T14:32:37Z,2022-08-23T14:32:37Z,2,This has been the last good thing to come out of marvel especially after watching the new stuff,NON_HATE,0.9711815715,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgydbEWMjDXjLgzeeYR4AaABAg,2022-08-22T19:40:16Z,2022-08-22T19:40:16Z,2,this movie is remember by shangchi father and his legacy,NON_HATE,0.9589526653,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwTSTB2kcqRoX1K59V4AaABAg,2022-08-20T05:42:03Z,2022-08-20T05:42:03Z,0,Movie sucked,NON_HATE,0.9714382291,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyxswXhYvs73HGQn054AaABAg,2022-08-20T03:59:50Z,2022-08-20T03:59:50Z,1,Good movie no doubt. But the rings came from Kungfu Hustle. :),NON_HATE,0.9716969132,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugy5fcG0DJ4ys-prXCp4AaABAg,2022-08-19T05:34:02Z,2022-08-19T05:34:02Z,1,This movie was amazing,NON_HATE,0.9747612476,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzNhbmEe794S1WSg5J4AaABAg,2022-08-18T04:39:54Z,2022-08-18T04:39:54Z,0,imagine getting beat up by ten rings,NON_HATE,0.9739997387,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugx-5wxPQm62Vyb361N4AaABAg,2022-08-17T13:25:33Z,2022-08-17T13:25:33Z,1,The movie is garbage,NON_HATE,0.9460576177,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwylszzXgX98qxgzZ54AaABAg,2022-08-16T15:46:20Z,2022-08-16T15:46:20Z,2,0:23 Proud of Malaysian Actors 😍 Michelle Yeoh 🇲🇾🇲🇾,NON_HATE,0.9503996968,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxuRXSc_eX5IomccEV4AaABAg,2022-08-16T02:17:09Z,2022-08-16T02:17:09Z,0,I think Shang Chi is gonna be the strongest Marvel Character because of his ring,NON_HATE,0.9554621577,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugwd4ADP-GWyA2MsnTl4AaABAg,2022-08-14T18:03:05Z,2022-08-14T18:03:18Z,3,This Movie is incredible 🖤❤️‍🔥🔥,NON_HATE,0.9702384472,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugyt3TC7hv96P3mzoBN4AaABAg,2022-08-14T15:39:01Z,2022-08-14T15:47:32Z,2,"I was like Legends of the ten rings is not my type its really boring movie but like 2h ago i said to my self ""ok,ok il watch it"" man i was wrong.This movie is in top 3 i ever watched.There is so many scene with so many effects made perfect.From his last fight with his father and with dragon man...Movie was so interesting from first minute to the last seconde and i cant wait to see what will heapend next...I cant belive i tought thiss is bad movie.",NON_HATE,0.9312599301,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxmOsft73tzt2Soqv14AaABAg,2022-08-14T09:51:57Z,2022-08-14T09:51:57Z,2,Mind blowing!,NON_HATE,0.9760488868,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzihHuY-O9Moez1i954AaABAg,2022-08-10T10:18:36Z,2022-08-10T10:18:36Z,0,Anyone knows the name of the music at the very beginning of the trailer?,NON_HATE,0.9762834311,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyInPZ0kJPI3FyzXYh4AaABAg,2022-08-07T08:51:53Z,2022-08-07T08:51:53Z,2,RIP Shang Chi and the TEN GOLDEN RINGS (Holiday Special),NON_HATE,0.9326922297,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugy0la7pfV631Bd1nix4AaABAg,2022-08-07T06:50:20Z,2022-08-07T06:50:20Z,2,Boom.,NON_HATE,0.9781283736,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzBDnQYG7QhcB4Jmll4AaABAg,2022-08-04T09:49:58Z,2022-08-04T09:49:58Z,3,If a Chinese mom tell u I'm proud of you is a lie,NON_HATE,0.670981586,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzEnEeXadHJuQrfg0p4AaABAg,2022-08-02T19:57:12Z,2022-08-02T19:57:12Z,6,This movie was amazing,NON_HATE,0.9747612476,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxwmMUI_bZ6FNA6AKB4AaABAg,2022-07-31T22:21:35Z,2022-07-31T22:21:35Z,6,One of the better phase 4 movies 🍿,NON_HATE,0.9738856554,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugyqo1vIalzveSLNWgF4AaABAg,2022-07-31T17:46:23Z,2022-07-31T17:46:23Z,3,"This movie was actually a blockbuster but it's underrated !! I wanna give it 9/10 for sure !!

fact: Looks like Marvel reveled everything in the this trailer , every important scene that should not be in a trailer is actually available in this trailer!! Please don't spoil your movies and your Disney+ series through on your official teaser, trailers and official clips marvel !",NON_HATE,0.9584330916,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwF7Z_IYb0uSqB3q5h4AaABAg,2022-07-30T20:48:44Z,2022-07-30T20:48:44Z,1,Bill pope at his best!,NON_HATE,0.9745493531,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwcK2iq8jkrhRe8bBJ4AaABAg,2022-07-30T15:41:22Z,2022-07-30T15:41:22Z,1,i still have yet to see this but it's 8 am on a saturday morning and i'm bored af so i'll give it a shot,NON_HATE,0.9718657732,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgydRP10Y3xFVZdmfPN4AaABAg,2022-07-29T12:59:06Z,2022-07-29T12:59:06Z,3,These trailers didn't do it's justice. The movie was way better.,NON_HATE,0.9725447893,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgytGF-HtOyQidFB6Bt4AaABAg,2022-07-29T12:57:37Z,2022-07-29T12:57:37Z,4,"I'm so happy that Destin Daniel Cretton is directing:

Shang-Chi 2
Wonder Man 
Avengers 5: The Kang Dynasty

He did a phenomenal job with this movie!👍🏼",NON_HATE,0.9592038393,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwXp9C1apjxA22dX514AaABAg,2022-07-29T05:29:13Z,2022-07-29T05:29:13Z,0,"I'm glad this guy is gonna direct Avengers 5 and 6, I'm not a huge fan of this movie, but it is hands down one of the best directed MCU films, only being just barely over taken by MOM. I just hope his involvement in the writing of the Avengers is kept to a minimum.",NON_HATE,0.9698675871,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwMT4G9uIVFR4iMkDx4AaABAg,2022-07-27T14:03:59Z,2022-07-27T14:03:59Z,1,I think I'm becoming Americanized. I am asian and trying to look up the name of the movie and typed ching chi to find this movie lol,NON_HATE,0.8300186396,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugzf2kUPXdUR9WSKRdp4AaABAg,2022-07-27T08:19:25Z,2022-07-27T08:19:25Z,1,Now Daniel is directing Avengers 5!,NON_HATE,0.9758685231,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwtZ1usXxzrxajQPN54AaABAg,2022-07-26T20:18:45Z,2022-07-26T20:18:45Z,1,Can't wait to see Shang Chi hanging with the avengers!!,NON_HATE,0.9585807323,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugxwp39FGdKQdt5EmT94AaABAg,2022-07-26T07:04:19Z,2022-07-26T07:04:19Z,0,"This movie is well okay for well everything except character behaviour. It suffers so massively from; stand there mouth open gobsmacked letting people die syndrome, to such an extent that its grossly annoying.",NON_HATE,0.7961349487,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzGqluSYavggXNv9rN4AaABAg,2022-07-26T03:06:31Z,2022-07-26T03:06:31Z,6,"This, No Way Home and Loki are the trio of bomb projects from Phase 4",NON_HATE,0.9639390111,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxX522FBqfVWThpAG54AaABAg,2022-07-25T18:29:29Z,2022-07-25T18:29:29Z,0,Wish They Add a good looking Girlfriend,NON_HATE,0.9671492577,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxHgf8FgNUrUlArExF4AaABAg,2022-07-24T01:46:13Z,2022-07-24T01:46:13Z,22,I can not believe how good this movie,NON_HATE,0.96987468,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwLhVgA34iO7xfrjx14AaABAg,2022-07-22T18:59:05Z,2022-07-22T18:59:05Z,4,Just watched it today And the fight scenes just gave me goosebumps,NON_HATE,0.9694418907,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugx8mNj0vjiKAloqQYx4AaABAg,2022-07-20T15:56:49Z,2022-07-20T15:56:49Z,0,Shang chi looks like the emotional damage guy,NON_HATE,0.9709579945,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwgLS8k7u6tfT-164l4AaABAg,2022-07-20T12:29:40Z,2022-07-20T12:29:40Z,0,Osm,NON_HATE,0.9780728221,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzuL34-8rbOtqGCweZ4AaABAg,2022-07-20T05:08:38Z,2022-07-20T05:08:38Z,0,this movie was so fking good. i watched it without subs and it was so well made and the actors did so well that i got the point even sans subtitles. great job marvel,NON_HATE,0.9670074582,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugz7X7oy-nPK_AtblM54AaABAg,2022-07-19T15:18:35Z,2022-07-19T15:18:35Z,1,Will Shang chi be introduced in the Avengers?,NON_HATE,0.9746208191,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwJ6TTbys8ueffyOkh4AaABAg,2022-07-19T10:35:20Z,2022-07-19T10:35:20Z,0,"""Marvel is getting their first chinese superhero"" - Sr Pelo

(Yes im very late in time)",NON_HATE,0.9057518244,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzyA7B5CCqw6kakVqZ4AaABAg,2022-07-19T04:22:12Z,2022-07-19T04:22:12Z,0,The guy from Kim’s convince !!,NON_HATE,0.949906826,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxkZy3dldGnv_wKvr54AaABAg,2022-07-16T00:16:56Z,2022-07-16T00:16:56Z,3,Best mcu movie,NON_HATE,0.9725974202,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugzjto0lrQCctjCjFH14AaABAg,2022-07-15T09:59:17Z,2022-07-15T09:59:17Z,0,👍,NON_HATE,0.9780728221,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugxas86Uvi3dLjDJ5l14AaABAg,2022-07-15T09:58:39Z,2022-07-15T09:58:39Z,3,"*THE MOVIE IS WAY BETTER THAN THE TRAILER. NO BORING TALK-SCENES, GREAT FIGHT SCENES, JUST EVERYTHING WAS WAY BETTER THAN THE TRAILER. WATCH IT*",NON_HATE,0.8459091783,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugyy2-aEcB4cCyxnADJ4AaABAg,2022-07-14T21:03:31Z,2022-07-14T21:03:31Z,35,"Yes, this is the best movie from Phase 4 after No Way Home.",NON_HATE,0.9710803032,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyKKTfjSaYqmsywDLt4AaABAg,2022-07-14T18:17:19Z,2022-07-14T18:17:19Z,0,"good story and soundtrack, best phase 4 film",NON_HATE,0.9727330804,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxqJK9kqNPL2DrGxf14AaABAg,2022-07-12T21:10:48Z,2022-07-12T21:10:48Z,0,Can we get this movie in netflix?,NON_HATE,0.9759298563,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwQWI0p1mUzRNjU5iN4AaABAg,2022-07-11T15:13:36Z,2022-07-11T15:13:36Z,0,"I enjoy MCU movies,but most of the movie dont make me wanted to watch them again.EXCEPT this one🔥🔥🔥🔥",NON_HATE,0.9467551112,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzzuUWa5sKZwcfVOnJ4AaABAg,2022-07-10T14:40:48Z,2022-07-10T14:40:48Z,0,Can’t wait for the sequel,NON_HATE,0.97200495,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxZczAjM2sRWMeWP4x4AaABAg,2022-07-10T14:40:39Z,2022-07-10T14:40:39Z,2,This is my favorite movie of all time,NON_HATE,0.9732587934,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugy4t3dV6vSvAHd5IAt4AaABAg,2022-07-09T23:33:42Z,2022-07-09T23:33:42Z,0,"shang chi was fake. via real mandarin turned fake actor , genius acting to be hero and villain as thenfake zoom in flash and the hybrid flash out of control out of speed force as well as dragon ball z.
 
i lived in sanfrancisco and in indonesia via a fake chinese superman i am told .  theres no legend, they tried to use fake sonia maino west le'gandhi im told via fake anglo nehru/negro . who used my familys symbols to reunite india after coercing rightful princes unlike what the british did . 

mahaanand out. i was never a god.",NON_HATE,0.7819365859,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzoeQO8AD36ncpzSpl4AaABAg,2022-07-09T11:58:42Z,2022-07-09T11:59:51Z,2,1:03 when you're almost winning an arguments against your Asian parents,NON_HATE,0.9588840008,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzKdK4LPPiyYK1pM1l4AaABAg,2022-07-08T20:52:47Z,2022-07-08T20:52:47Z,1,Awesome movie 👍👍👏👏👏,NON_HATE,0.966823101,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugz34mX_VpdR8MzR9pl4AaABAg,2022-07-07T19:03:10Z,2022-07-07T19:03:10Z,2,Hey marvel I have a new hero in my head that I made up it’s a superhero that has all the other superhero powers his name is powerman,NON_HATE,0.9663392901,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugw-A48J3QbAXb0CSNZ4AaABAg,2022-07-01T10:44:50Z,2022-07-01T10:44:50Z,0,Wanted more got less,NON_HATE,0.9765326977,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgzxKYLmBO8gYabDUat4AaABAg,2022-07-01T00:21:13Z,2022-07-01T00:21:13Z,0,By looking at it and seeing that there are no comics about Shang chi I say this is new to the Marvel universe.,NON_HATE,0.9686297774,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyDrfuPHVQfnEPA3KZ4AaABAg,2022-06-30T04:04:51Z,2022-06-30T04:04:51Z,4,best marvel script❤❤❤,NON_HATE,0.9654665589,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugyvhxa8KZ8OlSf82aZ4AaABAg,2022-06-25T12:56:24Z,2022-06-25T12:56:24Z,1,It's been a year since this trailer dropped already,NON_HATE,0.9762336612,NON_HATE,NON_HATE
8YjFbMbfXaQ,Ugy76UjiXn7_J4gh32Z4AaABAg,2022-06-25T00:38:22Z,2022-06-25T00:38:22Z,3,This movie is so good. I highly  recommend it😅,NON_HATE,0.9689994454,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyI2K4Yw94mTB_34vx4AaABAg,2022-06-24T16:47:52Z,2022-06-24T16:47:52Z,1,❤️Wow good,NON_HATE,0.9730264544,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgwTyosrLxH2vPhC5UV4AaABAg,2022-06-23T09:48:05Z,2022-06-23T09:48:05Z,1,"I'm looking forward to the sequel :-
SHANG-CHILI AND THE FIERY RINGPIECE OF POWER 💍 🔥",NON_HATE,0.946782887,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgyfmwXS0tcmfVlrmR94AaABAg,2022-06-15T21:53:23Z,2022-06-15T21:53:23Z,3,amazing film,NON_HATE,0.9752268791,NON_HATE,NON_HATE
8YjFbMbfXaQ,UgxXvoqWQq1YLmEyNcd4AaABAg,2022-06-13T09:34:55Z,2022-06-13T09:34:55Z,3,"The worst marvel movie. The characters were wrong, could not bear to continue watching the entire movie. The worst ever.",NON_HATE,0.9682207108,NON_HATE,NON_HATE
