Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label
m9EX0f6V11Y,UgyZYJmbQNJg_cmepoV4AaABAg,2023-01-30T20:42:49Z,2023-01-30T20:42:49Z,4,Super hit,NON_HATE,0.9707915783,NON_HATE
m9EX0f6V11Y,Ugy21pvSrcjyd_Tm_tx4AaABAg,2023-01-29T22:01:09Z,2023-01-29T22:01:09Z,3,"Ah yes, the downfall",NON_HATE,0.974235177,NON_HATE
m9EX0f6V11Y,UgwxyLS94bwxdVMxTrV4AaABAg,2023-01-29T07:44:43Z,2023-01-29T07:44:43Z,0,"i want to play a marvel series to, but I'm in indonesia",NON_HATE,0.972569108,NON_HATE
m9EX0f6V11Y,UgxV8ggu7atSzue1cTZ4AaABAg,2023-01-23T20:46:49Z,2023-01-23T20:46:49Z,1,Owsome.....🔥,NON_HATE,0.9742525816,NON_HATE
m9EX0f6V11Y,UgwN0WqCGXQXTwZvDOJ4AaABAg,2023-01-22T11:48:44Z,2023-01-22T11:48:44Z,0,Isn't that song old,NON_HATE,0.974060297,NON_HATE
m9EX0f6V11Y,UgxN25eEO-130Xz6qqZ4AaABAg,2023-01-21T12:59:10Z,2023-01-21T12:59:10Z,3,Why Indian actor,NON_HATE,0.9648552537,
m9EX0f6V11Y,UgykRZqKnxIrRYVrLW54AaABAg,2023-01-20T22:35:31Z,2023-01-20T22:35:31Z,3,"Why Marvel, Why 🤣🤣",NON_HATE,0.9676885009,NON_HATE
m9EX0f6V11Y,UgzaWP_wcjucwV4Czs94AaABAg,2023-01-18T08:39:02Z,2023-01-18T08:39:02Z,2,Jokers,NON_HATE,0.9780728221,NON_HATE
m9EX0f6V11Y,UgxudKJSN0s2BN_zmkd4AaABAg,2023-01-17T18:02:55Z,2023-01-17T18:02:55Z,2,rip marvel,NON_HATE,0.9691592455,NON_HATE
m9EX0f6V11Y,Ugz8GMcPMc0N_Fbg9xh4AaABAg,2023-01-16T18:29:46Z,2023-01-16T18:29:46Z,1,The only one of your movies that did diversity right was black panther,NON_HATE,0.9068957567,
m9EX0f6V11Y,UgyQACfAif5MzEDcbOJ4AaABAg,2023-01-15T19:04:01Z,2023-01-15T19:04:01Z,0,🚀❤️🚀,NON_HATE,0.9780728221,NON_HATE
m9EX0f6V11Y,Ugx-et4RPPJ8C4Lmv6N4AaABAg,2023-01-14T09:58:10Z,2023-01-14T09:58:10Z,0,this girl is effed in the head.......saying that 'captin marvel beat thanos ............by.............her................self..................' golf clap,NON_HATE,0.955681026,NON_HATE
m9EX0f6V11Y,UgwBANOe4J0dMArvDYJ4AaABAg,2023-01-13T01:06:22Z,2023-01-13T01:06:22Z,119,I honestly don’t know why people didn’t like Ms.Marvel. The show was extremely entertaining and all the characters were interesting and played a special role for the entire plot. The actress that played Kamala is fantastic. This show is better that some other Disney + marvel shows.,NON_HATE,0.9689679146,NON_HATE
m9EX0f6V11Y,UgxM1Wq9bOLJSGaED-Z4AaABAg,2023-01-12T17:10:42Z,2023-01-12T17:10:42Z,0,Bruh they used the weekend song for this. It just puts blinding lights into trash,NON_HATE,0.9284290671,NON_HATE
m9EX0f6V11Y,UgzfaTq_1-6uXD7NPx14AaABAg,2023-01-12T02:00:41Z,2023-01-12T09:04:41Z,1,This looks so intresting and it can't be worse than then the sissy Spiderman movies... It was one of the better marvel character.,NON_HATE,0.9582781792,NON_HATE
m9EX0f6V11Y,UgwuLhoM8UFlXXv4jyF4AaABAg,2023-01-10T20:32:09Z,2023-01-10T20:37:51Z,0,"Marvel's people have trashed Pakistani actors by making them superheroes, Marvel's people have started giving their bonds to beggars. Marvel is a cheap company.  I don't want to watch ms marvel movie. I dislike this movie. I hate ms marvel movie .👎👎👎👎",NON_HATE,0.6085941195,
m9EX0f6V11Y,UgyDnlfc4oWDrb0vTSJ4AaABAg,2023-01-04T18:16:53Z,2023-01-04T18:16:53Z,3,They just ruined a perfectly good super hero,NON_HATE,0.9488371015,NON_HATE
m9EX0f6V11Y,UgwCTuyvSotHqMnPrTZ4AaABAg,2023-01-02T10:38:50Z,2023-01-02T10:38:50Z,3,woke bs,NON_HATE,0.9754741192,HATE
m9EX0f6V11Y,UgwOwpjbBzB1vBIk-Pl4AaABAg,2023-01-02T02:58:38Z,2023-01-02T02:58:38Z,1,"I tried to watch this because I'm a huge Marvel fan, but I just couldn't get into it. Way too boring and just feels so out of touch and not really Marvel. I wish Marvel could go back to their old ways or just make movies and less focus on TV shows.",NON_HATE,0.9571111202,NON_HATE
m9EX0f6V11Y,Ugwr1OPLguiy6JK3_XN4AaABAg,2022-12-29T16:16:07Z,2022-12-29T16:16:07Z,0,Blinding lights give me nxt level of goosebumps,NON_HATE,0.9669112563,NON_HATE
m9EX0f6V11Y,UgxHHVHU7yYe3o4lOtp4AaABAg,2022-12-28T15:57:52Z,2022-12-28T15:57:52Z,6,Marvel is destroying themselves,NON_HATE,0.7752742171,NON_HATE
m9EX0f6V11Y,Ugy515vBBrPdlBOqXg94AaABAg,2022-12-28T05:42:01Z,2022-12-28T05:42:01Z,0,blasphemy! she wears no hijab,NON_HATE,0.8132470846,
m9EX0f6V11Y,Ugz3ZbUWN0dNmJb8NGR4AaABAg,2022-12-25T16:54:45Z,2022-12-25T16:54:45Z,2,"Looks terrible, can’t wait to not watch it",NON_HATE,0.8766648769,NON_HATE
m9EX0f6V11Y,UgwvDOCEyRqT2g3WSBp4AaABAg,2022-12-24T21:29:36Z,2022-12-24T21:29:36Z,12,MARVEL series with the lowest ratings and with so many positive reviews...)) Looks like Disney has an army of bots.)),NON_HATE,0.9707584381,NON_HATE
m9EX0f6V11Y,Ugywh5nAAbdkeZqlOy14AaABAg,2022-12-22T08:56:48Z,2022-12-22T08:56:48Z,3,"Its so weird , Am i the only one listening to the blinding lights ms marvel trailer version over and over again?? 😌",NON_HATE,0.9713298082,NON_HATE
m9EX0f6V11Y,Ugxfd2cOE1uN1-1XbEF4AaABAg,2022-12-16T18:28:17Z,2022-12-16T18:28:17Z,1,We want Hulk back war Hulk💚💚💚💚💚💚💚,NON_HATE,0.889706254,NON_HATE
m9EX0f6V11Y,Ugz_smGdDJOLpslEQYR4AaABAg,2022-12-16T06:29:32Z,2022-12-16T06:29:32Z,4,Ma.Marvel A muslim this is so COOL,HATE,0.8487530351,NON_HATE
m9EX0f6V11Y,UgxrfWqf5-jlCZ6fxzp4AaABAg,2022-12-09T00:05:15Z,2022-12-09T00:05:15Z,169,The Weeknd song was too perfect for this trailer!... and for the episode 1 opening,NON_HATE,0.9625231624,NON_HATE
m9EX0f6V11Y,UgwKtuD-3jawn-epUaJ4AaABAg,2022-12-08T04:09:02Z,2022-12-08T04:09:02Z,38,It was the better of the marvel shows this year,NON_HATE,0.9726473689,NON_HATE
m9EX0f6V11Y,UgwkKvnTPIPHrhQf3A54AaABAg,2022-12-05T13:51:17Z,2022-12-05T13:51:17Z,0,Oh suni oke..,NON_HATE,0.976726532,NON_HATE
m9EX0f6V11Y,UgxFJZoG_K7BlviFiup4AaABAg,2022-12-03T19:37:00Z,2022-12-03T19:37:00Z,1,Ah yes. Independent woman and how modern women feminism gets created. Wonder which Misandrist Disney executive approved of this whack show,NON_HATE,0.8886706233,
m9EX0f6V11Y,UgyHM_9jtghNYcrNBTF4AaABAg,2022-12-02T14:54:29Z,2022-12-02T14:54:29Z,2,Loved the part when she said it’s allah time and blew up all over everyone truly a moment that happened.,NON_HATE,0.9702619314,
m9EX0f6V11Y,UgxNHB-JkZux4W7ejVJ4AaABAg,2022-11-30T13:53:23Z,2022-11-30T13:53:23Z,2,This looks wack,NON_HATE,0.9725894332,NON_HATE
m9EX0f6V11Y,Ugy4iLDIHg8hDAL8j1p4AaABAg,2022-11-30T03:26:46Z,2022-11-30T03:26:46Z,0,Plese you launch Indian super hero plese,NON_HATE,0.971328795,NON_HATE
m9EX0f6V11Y,UgxDOY5isr2lPLvp7GR4AaABAg,2022-11-28T16:27:51Z,2022-11-28T16:27:51Z,0,Wow,NON_HATE,0.9780728221,NON_HATE
m9EX0f6V11Y,UgwVEiKCepuOwPJPjO94AaABAg,2022-11-28T03:31:55Z,2022-11-28T03:31:55Z,0,Blinding lights 🔥🔥🔥🔥👀👀👀,NON_HATE,0.9662384987,NON_HATE
m9EX0f6V11Y,UgziQCRJs8l51hKlWU54AaABAg,2022-11-27T07:19:33Z,2022-11-27T07:19:33Z,1,Jst the BG song 😭✨✨,NON_HATE,0.9634677172,NON_HATE
m9EX0f6V11Y,Ugy0lgbkFfiabvmnlHV4AaABAg,2022-11-27T01:11:11Z,2022-11-27T01:11:11Z,0,One of the worst show i ever watched,NON_HATE,0.9705782533,NON_HATE
m9EX0f6V11Y,UgzsBWothG08LV2TB1F4AaABAg,2022-11-24T20:25:19Z,2022-11-24T20:25:19Z,0,Really mind-blowing series and bgm...  Love from India...,NON_HATE,0.9732143283,NON_HATE
m9EX0f6V11Y,UgxorTx2gj4rlc4qMs94AaABAg,2022-11-23T03:40:52Z,2022-11-23T03:40:52Z,3,How everyone hate this show? It was amazing and it better than S**t-Hulk,NON_HATE,0.8801949024,NON_HATE
m9EX0f6V11Y,UgzD7YTnBKtcuvrMIrp4AaABAg,2022-11-23T03:02:45Z,2022-11-23T03:02:45Z,0,"One of the most surprising things I picked up on this show is the architecture and layout of mosques and prayer rooms for Islamic buildings. Was working on a layout for an interior for a building, and I remembered that worship spaces for mosques needed to have this intermediary space between the entrance and main prayer areas. They needed space to store their stuff and wash their feet right next to their worship spaces. So that saved me a ton of work in the relayout and finishing of the interiors. 

Thank you, Ms. Marvel.",NON_HATE,0.9688345194,NON_HATE
m9EX0f6V11Y,Ugx2almZGyPEIyg2zjd4AaABAg,2022-11-23T02:15:25Z,2022-11-23T02:15:25Z,1,Love blinding lights,NON_HATE,0.9625625014,NON_HATE
m9EX0f6V11Y,UgwIMdBOk3UWt22OUn94AaABAg,2022-11-21T09:04:20Z,2022-11-21T09:04:20Z,0,I love this season ms marval,NON_HATE,0.9747494459,NON_HATE
m9EX0f6V11Y,Ugx7MxhvdQ6xLzGch8l4AaABAg,2022-11-18T22:19:05Z,2022-11-18T22:19:05Z,49,This trailer still gives me the chills.,NON_HATE,0.9764131904,NON_HATE
m9EX0f6V11Y,UgxJXngwiiGef-Ocnfx4AaABAg,2022-11-18T00:39:56Z,2022-11-18T00:39:56Z,0,I would rather watch a 5 hour video tearing down a marvel move than watch anything new,NON_HATE,0.9694727063,NON_HATE
m9EX0f6V11Y,UgyhKvkg62b0j7QjJqZ4AaABAg,2022-11-16T05:20:34Z,2022-11-16T05:20:34Z,2,She’s adorable and magnificent.,NON_HATE,0.975112915,NON_HATE
m9EX0f6V11Y,Ugx32XdUHxgTUkD_gKR4AaABAg,2022-11-11T16:06:24Z,2022-11-11T16:06:24Z,1,How is this higher rated than breaking bad hahahahaha,NON_HATE,0.9244264364,NON_HATE
m9EX0f6V11Y,Ugx_7TWAmPhM0tD3kwZ4AaABAg,2022-11-11T03:39:15Z,2022-11-11T03:39:15Z,0,Her power is a bit different from her original one that I use to see!,NON_HATE,0.9671514034,NON_HATE
m9EX0f6V11Y,UgyjQV5koF0LVl0Bv254AaABAg,2022-11-10T21:07:56Z,2022-11-10T21:07:56Z,3,Never have I ever seen a superhero like this,NON_HATE,0.9409929514,NON_HATE
m9EX0f6V11Y,Ugzg3nAqOeCR0NB1nOh4AaABAg,2022-11-09T11:55:48Z,2022-11-09T11:55:48Z,1,Man THE MISS IS ACTRESS FROM PAKISTAN,NON_HATE,0.8413152695,NON_HATE
m9EX0f6V11Y,Ugzc-yaqD65ENbjcDq14AaABAg,2022-11-07T02:32:42Z,2022-11-07T02:32:42Z,1,I forgot this show even exist 🤣🤣,NON_HATE,0.967284441,NON_HATE
m9EX0f6V11Y,UgxIXxr9F40UjSamFS54AaABAg,2022-11-06T04:32:38Z,2022-11-06T04:32:38Z,0,Song name,NON_HATE,0.9733961225,NON_HATE
m9EX0f6V11Y,Ugy0yRx3_gL52_jGM9N4AaABAg,2022-11-06T04:18:44Z,2022-11-06T04:18:44Z,0,We want indian super hero,NON_HATE,0.9611666799,NON_HATE
m9EX0f6V11Y,UgzKR8K1rQ6SGtC5FqJ4AaABAg,2022-11-05T18:14:07Z,2022-11-05T18:14:07Z,4,This is the worst Marvel series I've ever seen.,NON_HATE,0.9740753174,NON_HATE
m9EX0f6V11Y,UgwM6yYrII53i7RYZDZ4AaABAg,2022-11-04T13:19:54Z,2022-11-04T13:19:54Z,1,so cringe,NON_HATE,0.8174214959,NON_HATE
m9EX0f6V11Y,UgyPZEqnDViJhRASt294AaABAg,2022-11-01T22:50:02Z,2022-11-01T22:50:02Z,0,♥️,NON_HATE,0.9780728221,NON_HATE
m9EX0f6V11Y,Ugyj-k0DwkmbVrjwk2h4AaABAg,2022-10-30T13:27:35Z,2022-10-30T13:27:35Z,1,@1:41 won't that lamp be hot to sit on?😂😂😂,NON_HATE,0.9660953879,NON_HATE
m9EX0f6V11Y,Ugzgw6ayVtbpPuaknJx4AaABAg,2022-10-28T20:26:30Z,2022-10-28T20:26:30Z,2,How did this garbage get a better ratting than the dark knight on rottentomatoes?,NON_HATE,0.9516627192,NON_HATE
m9EX0f6V11Y,Ugx1bWdM0vdScyqjeRN4AaABAg,2022-10-28T14:32:18Z,2022-10-28T14:32:18Z,1,Worst show of Marvel,NON_HATE,0.9717546701,NON_HATE
m9EX0f6V11Y,Ugww0xrSuskEvZEPPe14AaABAg,2022-10-28T06:39:30Z,2022-10-28T06:39:30Z,0,Her superpower is to get so many guys after her despite being an Indian girl.,NON_HATE,0.9532491565,
m9EX0f6V11Y,UgzzFBkRJmo6rOeO1o14AaABAg,2022-10-27T17:12:02Z,2022-10-27T17:12:02Z,2,"I am dissappointed by marvels actions, out of all the Islamic nations they made a 'pakistani superhero' a terrorist nation, what an irony.",NON_HATE,0.9199143648,HATE
m9EX0f6V11Y,UgwVsWcZMTDH9eIYMvh4AaABAg,2022-10-26T20:54:57Z,2022-10-26T20:54:57Z,1,hawkeye and ms marvel= nickelodeon live action shows quality,NON_HATE,0.9692670703,NON_HATE
m9EX0f6V11Y,UgyqLVIqx3zUidIuB494AaABAg,2022-10-26T14:14:20Z,2022-10-26T14:14:20Z,1,I love you kamala😍💓,NON_HATE,0.9665353894,NON_HATE
m9EX0f6V11Y,UgwRy1LRbr2veRKafG54AaABAg,2022-10-26T01:37:16Z,2022-10-26T01:37:16Z,0,no matter how hard u try u can't damage it or change it or even understand it. a million years from now islam will remain pure as always,NON_HATE,0.6189193726,NON_HATE
m9EX0f6V11Y,UgzkWfFtqY7pY8FdLDh4AaABAg,2022-10-25T15:05:39Z,2022-10-25T15:05:39Z,0,🔥🔥🔥,NON_HATE,0.9780728221,NON_HATE
m9EX0f6V11Y,Ugz5MhNIWMzXB3PGc9J4AaABAg,2022-10-23T10:24:13Z,2022-10-23T10:24:13Z,4,As a Muslim why isn't she wearing a hijab?   If they want to portray muslims they should be respectful.,NON_HATE,0.7219218612,
m9EX0f6V11Y,Ugwb9dr-guIwfDNqVQV4AaABAg,2022-10-22T23:57:27Z,2022-10-22T23:57:27Z,155,"Even after watching the series, I still get very excited about Ms. Marvel because it definitely blew up my expectations by a lot, it felt more like a Disney Channel series than a Marvel Studios production, and I was totally okay with it! 👍🏾 Everyone did great with this series, the directors definitely gave it a youthful vibe in the first and sixth episodes, and Iman Vellani was so charismatic, lovely, and charming as Kamala Khan! I'm so excited for her MCU future and for her to grow as a future Avenger, she is the face of the next generation of the Avengers.",NON_HATE,0.949678719,NON_HATE
m9EX0f6V11Y,UgzQIfR-x-8wAJri2b14AaABAg,2022-10-20T05:00:24Z,2022-10-20T05:00:24Z,1,"Wanda Vision,Falcon & Winters Soldier,Loki,Moon Knight,Hankeye,Ms.Marvel Amazing MCU Shows but
She Hulk Comedy only no storys",NON_HATE,0.9319127798,NON_HATE
m9EX0f6V11Y,Ugy2RgE6nru7IYddxGV4AaABAg,2022-10-19T21:43:15Z,2022-10-19T21:43:15Z,3,One more trash. Why marvel makes efforts to drive away all your viewers 🤔??,NON_HATE,0.9716362357,NON_HATE
m9EX0f6V11Y,UgyuM35ej41RVIkaQVh4AaABAg,2022-10-19T04:19:34Z,2022-10-19T04:19:34Z,1,🔥🙅,NON_HATE,0.9780728221,NON_HATE
