video_id,comment_text,likes,published_at,updated_at,comment_id
wUn05hdkhjM,1998	Blade<br><br>2000	X-Men	<br><br>2002	Blade II	<br>Spider-Man<br><br>2003	Daredevil	<br>X-Men 2<br>Hulk	<br><br>2004	The Punisher	<br>Spider-Man 2	<br>Blade: Trinity	<br><br>2005	Elektra	<br>Los 4 Fantásticos<br><br>2006	X-Men: The Last Stand<br><br>2007	Ghost Rider	<br>Los 4 Fantásticos y Silver Surfer	<br>Spider-Man 3	<br><br>2008	Iron Man	<br>The Incredible Hulk<br>El Castigador: Zona de Guerra<br><br>2009	X-Men Origins: Wolverine	<br><br>2010	Iron Man 2	<br><br>2011	Thor<br>X-Men: Primera Generación	<br>Capitán América: El Primer Vengador	<br>Ghost Rider: Espíritu de Venganza	<br><br>2012	The Avengers	<br>The Amazing Spider-Man	<br><br>2013	Iron Man 3	<br>The Wolverine	<br>Thor: The Dark World	<br><br>2014	Captain America: The Winter Soldier<br>The Amazing Spider-Man 2: Rise of Electro	<br>X-Men: Días del Futuro Pasado	<br>Guardianes de la Galaxia	<br><br>2015	Avengers: Age of Ultron<br>Ant-Man<br>4 Fantásticos	<br><br>2016	Deadpool<br>Capitán América: Civil War	<br>X-Men: Apocalipsis	<br>Doctor Strange	<br><br>2017	Logan	<br>Guardianes de la Galaxia Vol. 2	<br>Spider-Man: Homecoming	<br>Thor: Ragnarok<br><br>2018	Black Panther<br>Avengers: Infinity War<br>Deadpool 2	<br>Ant-Man and the Wasp	<br>Venom<br><br>2019	Capitana Marvel<br>Avengers: Endgame<br><br>X-Men: Dark Phoenix<br><br>Spider-Man: Lejos de Casa<br><br>2020 Los nuevos mutantes<br><br>MULTIVERSE MULTIUNIVERSO MARVEL,0,2020-11-20T02:18:33Z,2020-11-20T02:18:33Z,Ugw8ODVz11uwFa2GfZR4AaABAg
wUn05hdkhjM,1998	Blade<br><br>2000	X-Men	<br><br>2002	Blade II	<br>Spider-Man<br><br>2003	Daredevil	<br>X-Men 2<br>Hulk	<br><br>2004	The Punisher	<br>Spider-Man 2	<br>Blade: Trinity	<br><br>2005	Elektra	<br>Los 4 Fantásticos<br><br>2006	X-Men: The Last Stand<br><br>2007	Ghost Rider	<br>Los 4 Fantásticos y Silver Surfer	<br>Spider-Man 3	<br><br>2008	Iron Man	<br>The Incredible Hulk<br>El Castigador: Zona de Guerra<br><br>2009	X-Men Origins: Wolverine	<br><br>2010	Iron Man 2	<br><br>2011	Thor<br>X-Men: Primera Generación	<br>Capitán América: El Primer Vengador	<br>Ghost Rider: Espíritu de Venganza	<br><br>2012	The Avengers	<br>The Amazing Spider-Man	<br><br>2013	Iron Man 3	<br>The Wolverine	<br>Thor: The Dark World	<br><br>2014	Captain America: The Winter Soldier<br>The Amazing Spider-Man 2: Rise of Electro	<br>X-Men: Días del Futuro Pasado	<br>Guardianes de la Galaxia	<br><br>2015	Avengers: Age of Ultron<br>Ant-Man<br>4 Fantásticos	<br><br>2016	Deadpool<br>Capitán América: Civil War	<br>X-Men: Apocalipsis	<br>Doctor Strange	<br><br>2017	Logan	<br>Guardianes de la Galaxia Vol. 2	<br>Spider-Man: Homecoming	<br>Thor: Ragnarok<br><br>2018	Black Panther<br>Avengers: Infinity War<br>Deadpool 2	<br>Ant-Man and the Wasp	<br>Venom<br><br>2019	Capitana Marvel<br>Avengers: Endgame<br><br>X-Men: Dark Phoenix<br><br>Spider-Man: Lejos de Casa<br><br>2020 Los nuevos mutantes<br><br><br>Multiverse multiuniverso Marvel,1,2020-11-19T19:29:16Z,2020-11-19T19:29:16Z,UgySLttNZP01luJPwNN4AaABAg
wUn05hdkhjM,one of the coolest trailers,0,2020-11-17T14:47:42Z,2020-11-17T14:47:42Z,UgyuRPXaGnEKufbYCJt4AaABAg
wUn05hdkhjM,the guardians of the galaxy soundtrack is just top level,1,2020-11-15T18:16:19Z,2020-11-15T18:16:19Z,UgwMa66f3ZKHziAbC4l4AaABAg
wUn05hdkhjM,Groot,0,2020-11-14T07:39:31Z,2020-11-14T07:39:31Z,UgzqoYcptrT6bFcu8Yl4AaABAg
wUn05hdkhjM,akhsjckhsjchjkqwgduibw,0,2020-11-12T04:40:38Z,2020-11-12T04:40:38Z,Ugy42xuKgUzWuS0yCnt4AaABAg
wUn05hdkhjM,impressionante como Fleetwood Mac consegue melhorar tudo,1,2020-10-29T17:23:08Z,2020-10-29T17:23:08Z,UgwQeBXg6XP3AE5woEx4AaABAg
wUn05hdkhjM,they spoiled the mantis coming to the mcu stuff,0,2020-10-26T21:52:00Z,2020-10-26T21:52:00Z,UgwBu1QXoMEkwNfQ_Yx4AaABAg
wUn05hdkhjM,When I saw this I was like vol. 3!?! Yay but then I realised,0,2020-10-24T20:57:21Z,2020-10-24T20:57:21Z,UgzuNOjnwuVmWSb5RDt4AaABAg
wUn05hdkhjM,Song?,0,2020-10-22T15:00:08Z,2020-10-22T15:00:08Z,UgyXfe4mRqFPQKWwOYJ4AaABAg
wUn05hdkhjM,"Gonna be 100%, I think this is the last good marvel movie",1,2020-10-05T05:09:35Z,2020-10-05T05:09:35Z,Ugw4tCyd4sXqr8EPcrp4AaABAg
wUn05hdkhjM,Bbbhhbb.   I have a rrrrr.  B,0,2020-09-28T23:02:14Z,2020-09-28T23:02:14Z,Ugw_E_AUi963M80Ttgt4AaABAg
wUn05hdkhjM,Cccft is a great woman and a tubby.,0,2020-09-28T23:01:54Z,2020-09-28T23:01:54Z,Ugw6dqJoL9OcgYSUSLF4AaABAg
wUn05hdkhjM,Pppp,0,2020-09-28T23:01:43Z,2020-09-28T23:01:43Z,Ugw4rKoJR80lfe2G8054AaABAg
wUn05hdkhjM,Anybody accidentally thought this was vol. 3...?,0,2020-09-22T14:45:28Z,2020-09-22T14:45:28Z,Ugx_0wxmzuQlbMJ8oDB4AaABAg
wUn05hdkhjM,2020?,1,2020-09-17T10:43:05Z,2020-09-17T10:43:05Z,Ugx3dh26jPPUXDsYYst4AaABAg
wUn05hdkhjM,"Colossians 3:8 But now you must put them all away: anger, wrath, malice, slander, and obscene talk from your mouth.",0,2020-09-03T15:19:24Z,2020-09-03T15:19:24Z,Ugymloqhe2KVD-YUSwB4AaABAg
wUn05hdkhjM,Follow the Ten Commandments,0,2020-09-03T15:18:51Z,2020-09-03T15:18:51Z,UgwXVbcBUjvHQq1KqXp4AaABAg
wUn05hdkhjM,God I miss being hyped up for this movie... I love Guardians Vol 1 and 2. Can&#39;t wait for Vol 3. Sad that&#39;s supposed to be the last adventure for Star-Lord and the gang,0,2020-09-01T00:00:03Z,2020-09-01T00:00:03Z,UgyNhJoZ331rpKWCXmt4AaABAg
wUn05hdkhjM,Someone after fortnite chapter 2 season 4 nexus war???,0,2020-08-27T12:14:59Z,2020-08-27T12:14:59Z,UgzUcBrfMkXHBa0vAQF4AaABAg
wUn05hdkhjM,Who is here after seeing the this movie,1,2020-08-26T04:48:00Z,2020-08-26T04:48:00Z,UgxMASfK_gwXSNfoGjt4AaABAg
wUn05hdkhjM,omg I thought it said Vol. 3 Trailer 2 ugh,0,2020-08-25T10:55:23Z,2020-08-25T10:55:23Z,UgwLPO0Bf0k7Pn42de14AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m22s"">0:22</a> Bam.",0,2020-08-23T10:54:42Z,2020-08-23T10:54:42Z,UgwwQqwk4Ms2lHTvY3V4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m46s"">1:46</a> invisible drax",0,2020-08-20T15:47:57Z,2020-08-20T15:47:57Z,UgyKY13qVzFpRqDzV1F4AaABAg
wUn05hdkhjM,One of the best marvel  movies ever,0,2020-08-16T10:19:00Z,2020-08-16T10:19:00Z,UgwUTIH0vbJAMEDReIN4AaABAg
wUn05hdkhjM,"I thought Ayesha and the Sovereign were awesome. It&#39;s said they&#39;re gonna show up in Guardians 3, so I&#39;m pumped for their. Hopefully they&#39;re the main villains and not secondary like here.",0,2020-07-28T07:34:55Z,2020-07-28T07:34:55Z,Ugy-o6ADjmIAPLFN-q54AaABAg
wUn05hdkhjM,This is my favorite trailer and it’s only because of Fleetwood Mac,0,2020-07-27T23:42:26Z,2020-07-27T23:42:26Z,UgwfqjD3DEFhZSV12SF4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m22s"">0:22</a> and <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m48s"">0:48</a> man that soundtrack is PHENOMENAL",0,2020-07-14T03:59:17Z,2020-07-14T03:59:17Z,UgxaLzCQM2j7okFJ3Hp4AaABAg
wUn05hdkhjM,What an awesome trailer,0,2020-07-09T02:41:31Z,2020-07-09T02:41:31Z,UgwQfiZda8nwhAf0qA54AaABAg
wUn05hdkhjM,Goddam &quot;trailer 3&quot; made me excited for a few seconds because i thought it said &quot;volume 3&quot;,0,2020-06-30T08:27:45Z,2020-06-30T08:27:45Z,Ugw2yMxq85QDK6e91pB4AaABAg
wUn05hdkhjM,Man this trailer doesn’t do the movie justice at all,0,2020-06-23T20:19:21Z,2020-06-23T20:19:21Z,UgxDTUNGLNRhhbQ8x454AaABAg
wUn05hdkhjM,I thought it said the trailer for Vol. 3 🤣,1,2020-06-23T17:03:28Z,2020-06-23T17:03:28Z,Ugz_Qjq7rS9pVUZ38vt4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m46s"">1:46</a> that was a small teaser for what drax did in the spaceship in infinity war",0,2020-06-08T18:11:23Z,2020-06-08T18:11:23Z,UgzmU1eiz-ywqJrmwH94AaABAg
wUn05hdkhjM,Wanna hear a joke?<br><br><br><br><br><br><br><br><br>Teaser face,1,2020-06-07T00:35:40Z,2020-06-07T00:35:40Z,UgzfdJIOgXrdAXyI9a54AaABAg
wUn05hdkhjM,Tape Cassettes​,0,2020-06-02T14:48:45Z,2020-06-02T14:48:45Z,UgxrtwzZR9doTyZut-t4AaABAg
wUn05hdkhjM,Peter: Who the hell are you<br><br><b>I am your father</b>,1,2020-05-30T18:42:05Z,2020-05-30T18:43:00Z,UgwHIAZt0XVEiDnG-514AaABAg
wUn05hdkhjM,Be,0,2020-04-24T15:22:57Z,2020-04-24T15:22:57Z,UgwGhwOw3bx4hkfvmwR4AaABAg
wUn05hdkhjM,Please make a guardians of the galaxy 3,3,2020-03-21T13:01:14Z,2020-03-21T13:01:14Z,Ugx3G9wB1HjI9PNQHQB4AaABAg
wUn05hdkhjM,Can&#39;t believe I cried over a blue-whistling-punk&#39;s death,594,2020-03-17T16:28:52Z,2020-03-17T16:28:52Z,Ugw8z84ewZw2mCacU654AaABAg
wUn05hdkhjM,Remember watching this year’s ago it never gets old,2,2020-03-12T22:51:51Z,2020-03-12T22:51:51Z,UgykxtftXbhSqTSi7oV4AaABAg
wUn05hdkhjM,"Who watching this trailer in 2020, love star wars and guardians of the galaxy",299,2020-02-27T02:14:25Z,2020-02-27T02:14:25Z,Ugzbi8WJfFi-HxeOXZh4AaABAg
wUn05hdkhjM,Is it just me who got this on my recommended and shocked thought it was vol.3,2,2020-02-25T13:54:32Z,2020-02-25T13:54:32Z,UgypbJlpXZdOqoykNvN4AaABAg
wUn05hdkhjM,2020 anyone,1,2020-02-23T08:01:59Z,2020-02-23T08:01:59Z,Ugxyp85-eXQRSakh2WZ4AaABAg
wUn05hdkhjM,This movie has some of the worst dialogue I&#39;ve ever heard. &quot;I have famously huge turds!&quot; Yuck...,0,2020-02-22T16:00:54Z,2020-02-22T16:00:54Z,UgzjuGpzt3cZqlbh0xJ4AaABAg
wUn05hdkhjM,Until Vol. 3 on 2023😪😪😪,3,2020-01-31T14:01:18Z,2020-01-31T14:01:18Z,Ugx71brYhoR9AiIVaJd4AaABAg
wUn05hdkhjM,"Best Trailer ever, 2020 I&#39;m still watching!!!",3,2020-01-18T01:14:21Z,2020-01-18T01:14:21Z,UgyshS1DCm8shvhwFI54AaABAg
wUn05hdkhjM,Remember when Marvel used to spoil the entire movie in 2-3 Trailers?<br><br><br>Yeah I miss those days.,0,2020-01-16T14:58:41Z,2020-01-16T14:58:41Z,UgwztTJg_qJaxGCzwRt4AaABAg
wUn05hdkhjM,NEBULA: IDIOTS,0,2019-12-29T10:30:19Z,2019-12-29T10:30:19Z,UgxkNl6lYMrBoqkA9cd4AaABAg
wUn05hdkhjM,1. Star Wars = 100%❤<br>2. Guardians of the Galaxy = 100%❤,1,2019-12-26T19:10:09Z,2019-12-26T19:10:09Z,UgwS9eH6EYcW-AAVA5d4AaABAg
wUn05hdkhjM,1. Guardians of the Galaxy = mother issues<br>2. Guardians of the Galaxy vol. 2 = father issues<br>3. Guardians of the Galaxy vol. 3 = what next?,5,2019-12-26T19:01:18Z,2019-12-26T19:01:18Z,UgxWHRUwGRAMPvijN0x4AaABAg
wUn05hdkhjM,Man i LOVE this trailer,0,2019-12-23T09:45:09Z,2019-12-23T09:45:09Z,UgwnqpSFLfBT0qsYUQZ4AaABAg
wUn05hdkhjM,"For a second I read it opposite Gotg vol 3 trailer 2, and I freaked out",0,2019-12-10T15:48:00Z,2019-12-10T15:48:00Z,UgyFMiPHSsQhPWgxXlV4AaABAg
wUn05hdkhjM,Who is here after the Black Widow trailer?,2,2019-12-03T23:15:51Z,2019-12-03T23:15:51Z,UgyppnZWK0LX8j9Hywt4AaABAg
wUn05hdkhjM,I have surprised that Sylvester Stallone is here,0,2019-10-27T08:58:50Z,2019-10-27T08:58:50Z,Ugw2285kyE2tF-dNY5d4AaABAg
wUn05hdkhjM,I thought it said vol 3 I got excited for a sec,5,2019-10-25T16:21:46Z,2019-10-25T16:21:46Z,UgwvIkuArzz-rMoI70J4AaABAg
wUn05hdkhjM,Crazy how they used a song from the 70s to completely HYPED TF up when it came out lmao,0,2019-10-21T03:58:16Z,2019-10-21T03:58:16Z,UgwUWsoNums4_Pily-54AaABAg
wUn05hdkhjM,Just watching this trailer two long years later brings back so many memories oh my gosh,0,2019-10-14T22:00:46Z,2019-10-14T22:00:46Z,UgyU7sX31pCYuU9qDGR4AaABAg
wUn05hdkhjM,Guardiansvol1:Peter mom issues <br>Gaudians vol2:Peter dad issues<br>Infinity war:Father in law issue <br>Endgame:Girlfriend(gamora)Issue,1,2019-10-12T14:49:08Z,2019-10-12T14:49:08Z,UgzCCcmjPaIip35RCYd4AaABAg
wUn05hdkhjM,"2017 was best year for movies in this decade,decade before was 2001 best for movies,in 90s was 1998 a movie year,and in 80s is definitely 1982.",0,2019-10-05T22:11:55Z,2019-10-05T22:11:55Z,UgyezHFPJPkQAsjE6-h4AaABAg
wUn05hdkhjM,Whats the music of the trailer,0,2019-10-01T13:58:20Z,2019-10-01T13:58:20Z,UgyrM2PpyLJxRMu5us14AaABAg
wUn05hdkhjM,Galaxy vol. 2018,0,2019-10-01T05:49:54Z,2019-10-01T05:49:54Z,UgxkoAjQtccUr18jbQd4AaABAg
wUn05hdkhjM,We’ve been clicked bait no Vol.3 trailer,0,2019-09-18T14:48:46Z,2019-09-18T14:48:46Z,UgySASIfVJnpl8o-ypB4AaABAg
wUn05hdkhjM,The suicide squad 2021<br>Sean Gunn as the weasel <br>Steve Agee as King shark <br>Idris Elba as vigilante<br>Brightburn<br>david dastmalchian as polka dot man,0,2019-09-15T14:52:47Z,2020-03-28T19:15:08Z,UgxBsLQXwDWmCh1dsFV4AaABAg
wUn05hdkhjM,Who else is watching it in 2019 ?,2,2019-09-10T10:48:36Z,2019-09-10T10:48:36Z,Ugy4GRr7_bIEYW2BAMR4AaABAg
wUn05hdkhjM,Now waiting for the Asguardians of the Galaxy,2,2019-09-03T22:05:16Z,2019-09-03T22:05:16Z,UgzWvsQDbqa3i9mhLUl4AaABAg
wUn05hdkhjM,Already release or not this film,0,2019-09-02T16:51:25Z,2019-09-02T16:51:25Z,UgxGmmK1MHJHunP1t414AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m57s"">1:57</a> Peter and Gamora holding hands :)",2,2019-08-22T12:50:30Z,2019-08-22T12:50:30Z,UgwBYSpoU_-RvhBUp7B4AaABAg
wUn05hdkhjM,Great thing about these movies is I don’t think there is a character That I don’t like!,1,2019-08-20T08:07:25Z,2019-08-20T08:07:25Z,UgzmQDprHEoh5YNOUU54AaABAg
wUn05hdkhjM,not as good as the first,0,2019-08-04T01:32:17Z,2019-08-04T01:32:17Z,UgzWhueDcRYR_kHr2Cx4AaABAg
wUn05hdkhjM,Peter&#39;s look in the end 😁,0,2019-07-31T17:46:38Z,2019-07-31T17:46:38Z,Ugw0poIwPLkHnxCBACp4AaABAg
wUn05hdkhjM,Greatness movie trailer of all time... the s JG. Jesus.. 👊🏽🙌🏽🙌🏽🙌🏽,0,2019-07-26T07:20:51Z,2019-07-26T07:20:51Z,UgwbKXGXqUcq8K6nS2J4AaABAg
wUn05hdkhjM,&quot;So you are like my space dad&quot;,0,2019-07-24T17:49:29Z,2019-07-24T17:50:52Z,UgybjKp0nfIX1C12NQB4AaABAg
wUn05hdkhjM,Remember when Gamora&#39;s character went through amazing story and development and her life was so much better and then Russos made her lose everything?<br>- Me too.,54,2019-07-24T08:22:00Z,2019-07-24T08:22:00Z,UgxihFne5-ijZSUJHQt4AaABAg
wUn05hdkhjM,After Endgame?,1,2019-07-14T21:26:45Z,2019-07-14T21:26:45Z,UgzEmeb95zOFiwd-1R94AaABAg
wUn05hdkhjM,What is music of this awsom trailer plz?,0,2019-07-08T16:02:04Z,2019-07-08T16:02:04Z,UgwhL9AC8rxJU_5Xl354AaABAg
wUn05hdkhjM,Name of song please!!!!,0,2019-07-07T21:55:34Z,2019-07-07T21:55:34Z,UgxvIOFo2k8BpinxXLh4AaABAg
wUn05hdkhjM,This trailer was better than the actual movie,0,2019-07-03T04:45:42Z,2019-07-03T04:45:42Z,Ugzg9dAneFo0gb7XJDZ4AaABAg
wUn05hdkhjM,oh what am i watching i thought it was vol.3 XDDD,0,2019-06-23T10:16:44Z,2019-06-23T10:16:44Z,Ugw9815GfSGEcbzL9Hx4AaABAg
wUn05hdkhjM,One of the Best movie. ♥️,0,2019-06-20T07:02:55Z,2019-06-20T07:02:55Z,UgycoUjj78LeO28ICdV4AaABAg
wUn05hdkhjM,"Still in my opinion, one of the best mcu movies",2,2019-06-20T02:30:16Z,2019-06-20T02:30:16Z,UgzZRreNazYJXOlqpnl4AaABAg
wUn05hdkhjM,I am inevitable,0,2019-06-09T18:52:52Z,2019-06-09T18:52:52Z,Ugzmpc2CS7fUUSzhNG54AaABAg
wUn05hdkhjM,I... AM... YOUR... FATHER...,1,2019-06-08T01:56:35Z,2019-06-08T01:56:35Z,Ugybbmy6OytQk63IgUN4AaABAg
wUn05hdkhjM,"Marvel studios : now that&#39;s Is in cinemas the endgame movie , we gonna put our old móvies in YouTube recomendations",1,2019-06-03T14:47:12Z,2019-06-03T14:47:12Z,Ugx14k8M_7MVYGAacsd4AaABAg
wUn05hdkhjM,I can’t wait for volume 3 trailer. I really wanna know of Gamora will come back and reunite. (Most likely),0,2019-05-30T14:39:12Z,2019-05-30T14:39:12Z,UgxKb1NzA_8xjPOkSid4AaABAg
wUn05hdkhjM,<b>Nebula:</b> You&#39;re not friends. All you do is yell at each other.<br><b>Drax:</b> No. We&#39;re <b>Family.</b><br><br><br>Drax&#39;s line thoooo,164,2019-05-30T10:13:31Z,2019-05-30T10:13:31Z,UgxE8y8PA83D5JcvfUx4AaABAg
wUn05hdkhjM,Who thought this was vol 3 laeve a like,1,2019-05-30T09:29:13Z,2019-05-30T09:29:13Z,Ugx-GBVWvVORJoslV9V4AaABAg
wUn05hdkhjM,Who&#39;s in 2019..???,1,2019-05-30T06:23:12Z,2019-05-30T06:23:12Z,UgzTnKEoRvZeBIWBqV94AaABAg
wUn05hdkhjM,"This showed in my reccommended and I thought it was Vol 3 and I was like &quot;HELLLLL YEAHHHHHHH&quot; Until when I clicked the vid...and I&#39;m not copying Heart 11 guy, this actually happened",3,2019-05-29T11:14:12Z,2019-05-29T11:14:41Z,UgxKY1PddE62ngZZy7h4AaABAg
wUn05hdkhjM,"I legit thought it said, “Volume 3” <br>And lemme tell ya. I was pissed when I found out it wasn’t.",0,2019-05-29T05:10:45Z,2019-05-29T05:10:45Z,UgwSU_Rzz9MoYPwtN5N4AaABAg
wUn05hdkhjM,Who else is after Endgame?,2,2019-05-28T13:08:06Z,2019-05-28T13:08:06Z,UgzgyQF89KMQNaXVVoZ4AaABAg
wUn05hdkhjM,People will see vol 2 as vol 3<br>And later maybe would see vol 3 and 4,0,2019-05-28T09:32:04Z,2019-05-28T09:32:04Z,UgwbEkB8bpI2L7vrVEx4AaABAg
wUn05hdkhjM,Who the hell are you<br>First peter<br>And recently thor,3,2019-05-28T09:31:00Z,2019-05-28T09:31:00Z,Ugyz1sqmwuNzhQBMViF4AaABAg
wUn05hdkhjM,why is gamora?,0,2019-05-28T07:33:18Z,2019-05-28T07:33:18Z,Ugz0Uh4UC42iakiknCp4AaABAg
wUn05hdkhjM,Leí vol 3 :(,0,2019-05-27T23:47:19Z,2019-05-27T23:47:19Z,Ugzxs5KK9eZJ52-5dTp4AaABAg
wUn05hdkhjM,I Love You 3000💕,1,2019-05-26T09:02:56Z,2019-05-26T09:02:56Z,UgzWmdoj_-xELBQ8dKp4AaABAg
wUn05hdkhjM,No one :<br><br>Recommendation 2019 : GuArDiAnS Of ThE GaLaXy 2,13,2019-05-25T05:10:41Z,2019-05-25T05:10:41Z,UgyNDzNT8S1C2fKX1nd4AaABAg
wUn05hdkhjM,Claire Will gonna b so jealous &#39;bout this..,1,2019-05-24T01:17:13Z,2019-05-24T01:17:13Z,UgxDYcz67ymyiJFextx4AaABAg
wUn05hdkhjM,Its been 2 years already😲,1,2019-05-23T12:57:09Z,2019-05-23T12:57:09Z,UgzeONQDge-DWHpJPUl4AaABAg
wUn05hdkhjM,Song?,1,2019-05-23T11:17:18Z,2019-05-23T11:17:18Z,Ugz2hGSHptDDb_rTE6F4AaABAg
wUn05hdkhjM,Goddamn it.........i thought it was gonna be a teaser for Vol. 3,2,2019-05-23T04:24:34Z,2019-05-23T04:24:34Z,UgxTXkBeRiVhEXmxMYp4AaABAg
wUn05hdkhjM,I AM GROOT,1,2019-05-20T01:00:10Z,2019-05-20T01:00:10Z,UgybGrdgTWiW-hzy5xJ4AaABAg
wUn05hdkhjM,Best MCU Movie you cannot change my mind,1,2019-05-19T18:10:11Z,2019-05-19T18:10:11Z,Ugw2tSXxD20W8WZ5eUd4AaABAg
wUn05hdkhjM,Happy 2019,0,2019-05-18T11:21:10Z,2019-05-18T11:21:10Z,Ugw8X1WotbtcNQKe6B94AaABAg
wUn05hdkhjM,I think I read this wrong.,1,2019-05-18T01:23:13Z,2019-05-18T01:23:13Z,UgzVbWjEkh8ofXt0Yeh4AaABAg
wUn05hdkhjM,I  love  guardians  of the galaxy 1 and  2,0,2019-05-17T10:43:46Z,2019-05-17T10:43:46Z,UgyU1T5IYp7-lFrVbVp4AaABAg
wUn05hdkhjM,No one:<br><br>YouTube reccomended: Guardians of the Galaxy Volume 2 Trailer 3,12,2019-05-16T01:47:25Z,2019-05-16T01:47:25Z,UgzwSW3_EC-ExXDYs5d4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m52s"">1:52</a> badass love these movies can&#39;t wait for volume 3",18,2019-05-15T20:22:06Z,2019-05-15T20:22:06Z,UgxDBAkMM_VVU13rJgB4AaABAg
wUn05hdkhjM,"What is the song in <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m22s"">0:22</a>????",0,2019-05-15T18:43:45Z,2019-05-15T18:43:45Z,UgyAaY0Cq5oQIxhtVxB4AaABAg
wUn05hdkhjM,Uh u mean Asgardians of the Galaxy,0,2019-05-15T15:09:17Z,2019-05-15T15:09:17Z,UgwuHv0LDrPXizi15qB4AaABAg
wUn05hdkhjM,For some reason i thought the title said Guardians of the galaxy vol. 3 teaser trailer,1,2019-05-15T11:11:13Z,2019-05-15T11:11:13Z,UgwCLYBY_t1bzSOSbZx4AaABAg
wUn05hdkhjM,Anyone else see the trailer as <b>Guardians of the Galaxy vol. 3 official trailer</b> ? Because I did and I clicked soooo fast😂😂😂,2,2019-05-15T03:18:07Z,2019-05-15T03:18:07Z,Ugwj11tPGCP6-kVHGcV4AaABAg
wUn05hdkhjM,I saw this in my recommendations i thought it was guardians of the galaxy vol 3,1,2019-05-14T15:52:45Z,2019-05-14T15:52:45Z,Ugw1KYTGFug5OJzvCrB4AaABAg
wUn05hdkhjM,Super spoiler:<br><br><br><br><br><br><br>I miss gamora :( she&#39;s still dead even though 2014 is back she&#39;s from a different timeline meaning 2018 one is still dead :(,10,2019-05-13T11:58:50Z,2019-05-13T11:59:00Z,Ugye-PeE_h9W4j15LRR4AaABAg
wUn05hdkhjM,It feels weird looking at Gamora.,1,2019-05-12T09:56:36Z,2019-05-12T09:56:36Z,Ugwdz8N3qnDYA8O8jTd4AaABAg
wUn05hdkhjM,"The new MCU trailers are much better, think that trend started with the first GOTG.",0,2019-05-12T09:53:35Z,2019-05-12T09:53:35Z,UgxYN4-Mr70LG9jNIFV4AaABAg
wUn05hdkhjM,I thought it is Vol 3,3,2019-05-11T11:02:36Z,2019-05-11T11:02:36Z,UgyFpPEhf7drWkdQ-9F4AaABAg
wUn05hdkhjM,wHo iS heRe AfTeR thE eNd Of tHe WoRLD?!??<br><br><br><br><br><br><br><b>yes actually</b>,6,2019-05-11T09:59:52Z,2019-05-11T09:59:52Z,UgxQS9XjgfrQXVzLvO94AaABAg
wUn05hdkhjM,"I know I&#39;m the minority here, but this is probably my favorite Marvel Studios movie, way better than the first Guardians film.",12,2019-05-11T05:48:32Z,2019-05-11T05:48:32Z,UgzcAsI5hrKwqmxIiOB4AaABAg
wUn05hdkhjM,I want Neb to join the guardians,0,2019-05-09T09:57:15Z,2019-05-09T09:57:15Z,UgziWq6IAHV8rcadSdp4AaABAg
wUn05hdkhjM,Anyone else like to revisit these?,2,2019-05-08T22:36:25Z,2019-05-08T22:36:25Z,UgzF6HThOLaqnVv3UOp4AaABAg
wUn05hdkhjM,For a second when i saw i thought it is trailer to Guardians of the Galaxy Vol.3,15,2019-05-08T19:03:17Z,2019-05-08T19:03:17Z,UgzU9EsFNFIjmAQe2bh4AaABAg
wUn05hdkhjM,Rip gamora - “Thrown off a cliff for an orange rock.”,19,2019-05-08T14:52:18Z,2019-05-08T14:52:18Z,UgzmsZq68GAb45_xo9N4AaABAg
wUn05hdkhjM,Who&#39;s in 2019..?,1,2019-05-08T07:27:06Z,2019-05-08T07:27:06Z,Ugy9kX6c16KwbeptVv14AaABAg
wUn05hdkhjM,<b>GOLD</b>,0,2019-05-07T02:23:53Z,2019-05-07T02:23:53Z,Ugw0PyDAoeh7dYIo3Dl4AaABAg
wUn05hdkhjM,"I edited this trailer and replaced the song with &quot;happy together&quot; because I think it fits. Give it a watch if u want :) If not, it&#39;s fine haha :P",0,2019-05-06T20:59:35Z,2019-05-06T20:59:35Z,UgyoejiL0Hd1vMF5SGt4AaABAg
wUn05hdkhjM,Damnit!  I thought it said Vol. 3!,2,2019-05-06T03:51:55Z,2019-05-06T03:51:55Z,UgydxoWGohjIB6JVnbR4AaABAg
wUn05hdkhjM,This popped up in my recommendations and I bought it was for Vol.3 ffs 😔,1,2019-05-04T09:49:39Z,2019-05-04T09:49:39Z,UgwU2sN8yvYEIpPvZ1N4AaABAg
wUn05hdkhjM,i thought it said vol. 3 and i got super excited for a second,0,2019-05-03T22:40:02Z,2019-05-03T22:40:02Z,UgxBV_Vd2Ce5iLDdyAx4AaABAg
